Date mutation;Quartier;Valeur fonciere;Code departement;Surface reelle bati;Nombre pieces principales;Prix au m2 (Surface bati)
2021-06-21;Est-Nord;235000.0;75;18.0;1.0;13056
2021-06-09;Est-Nord;199270.0;75;17.0;1.0;11722
2021-10-19;Est-Nord;299000.0;75;33.0;1.0;9061
2021-11-10;Est-Nord;345000.0;75;33.0;1.0;10455
2021-03-23;Est-Nord;210000.0;75;11.0;1.0;19091
2021-05-26;Est-Nord;287500.0;75;29.0;1.0;9914
2021-05-31;Est-Nord;210000.0;75;20.0;1.0;10500
2021-03-09;Est-Nord;110000.0;75;11.0;1.0;10000
2021-05-05;Est-Nord;146400.0;75;14.0;1.0;10457
2021-05-20;Est-Nord;230000.0;75;26.0;1.0;8846
2021-03-31;Est-Nord;125000.0;75;12.0;1.0;10417
2021-03-10;Est-Nord;270000.0;75;29.0;1.0;9310
2021-10-21;Est-Nord;299000.0;75;29.0;1.0;10310
2021-06-03;Est-Nord;150000.0;75;14.0;1.0;10714
2021-10-18;Est-Nord;140000.0;75;16.0;1.0;8750
2021-12-16;Est-Nord;370500.0;75;10.0;1.0;37050
2021-10-19;Est-Nord;177000.0;75;18.0;1.0;9833
2021-10-19;Est-Nord;500500.0;75;17.0;1.0;29441
2021-12-22;Est-Nord;230000.0;75;27.0;1.0;8519
2021-06-11;Est-Nord;105000.0;75;40.0;1.0;2625
2021-05-11;Est-Nord;139000.0;75;12.0;1.0;11583
2021-12-16;Est-Nord;370500.0;75;13.0;1.0;28500
2021-10-07;Est-Nord;265000.0;75;27.0;1.0;9815
2021-12-16;Est-Nord;370500.0;75;12.0;1.0;30875
2021-04-28;Est-Nord;228000.0;75;22.0;1.0;10364
2021-05-11;Est-Nord;139000.0;75;12.0;1.0;11583
2021-12-20;Est-Nord;433150.0;75;40.0;1.0;10829
2021-05-06;Est-Nord;380000.0;75;43.0;1.0;8837
2021-06-03;Est-Nord;209850.0;75;16.0;1.0;13116
2021-03-26;Est-Nord;2800.0;75;17.0;1.0;165
2021-04-22;Est-Nord;180000.0;75;18.0;1.0;10000
2021-12-16;Est-Nord;300000.0;75;36.0;1.0;8333
2021-05-12;Est-Nord;250000.0;75;26.0;1.0;9615
2021-04-21;Est-Nord;160075.0;75;17.0;1.0;9416
2021-05-03;Est-Nord;244000.0;75;17.0;1.0;14353
2021-10-28;Est-Nord;333000.0;75;36.0;1.0;9250
2021-05-27;Est-Nord;357700.0;75;33.0;1.0;10839
2021-10-19;Est-Nord;500500.0;75;23.0;1.0;21761
2021-04-23;Est-Nord;230000.0;75;29.0;1.0;7931
2021-05-07;Est-Nord;250000.0;75;22.0;1.0;11364
2021-05-05;Est-Nord;180000.0;75;13.0;1.0;13846
2021-05-03;Est-Nord;480000.0;75;12.0;1.0;40000
2021-03-26;Est-Nord;4000.0;75;11.0;1.0;364
2021-05-05;Est-Nord;180000.0;75;16.0;1.0;11250
2021-05-07;Est-Nord;90000.0;75;15.0;1.0;6000
2021-10-22;Est-Nord;270000.0;75;21.0;1.0;12857
2021-12-21;Est-Nord;125000.0;75;16.0;1.0;7812
2021-05-17;Est-Nord;49000.0;75;8.0;1.0;6125
2021-04-20;Est-Nord;152000.0;75;16.0;1.0;9500
2021-05-11;Est-Nord;416000.0;75;34.0;1.0;12235
2021-05-17;Est-Nord;175000.0;75;19.0;1.0;9211
2021-11-03;Est-Nord;160000.0;75;25.0;1.0;6400
2021-05-26;Est-Nord;260000.0;75;27.0;1.0;9630
2021-05-26;Est-Nord;105000.0;75;20.0;1.0;5250
2021-05-10;Est-Nord;268210.0;75;24.0;1.0;11175
2021-12-23;Est-Nord;290000.0;75;22.0;1.0;13182
2021-05-26;Est-Nord;190000.0;75;18.0;1.0;10556
2021-03-19;Est-Nord;283990.0;75;28.0;1.0;10142
2021-10-04;Est-Nord;607.5;75;15.0;1.0;40
2021-05-25;Est-Nord;147500.0;75;12.0;1.0;12292
2021-12-30;Est-Nord;283070.0;75;33.0;1.0;8578
2021-04-29;Est-Nord;272000.0;75;26.0;1.0;10462
2021-05-25;Est-Nord;244000.0;75;18.0;1.0;13556
2021-10-15;Est-Nord;230000.0;75;23.0;1.0;10000
2021-04-26;Est-Nord;150000.0;75;12.0;1.0;12500
2021-05-21;Est-Nord;305700.0;75;31.0;1.0;9861
2021-06-02;Est-Nord;205000.0;75;20.0;1.0;10250
2021-05-07;Est-Nord;260000.0;75;24.0;1.0;10833
2021-04-13;Est-Nord;179000.0;75;19.0;1.0;9421
2021-06-14;Est-Nord;100000.0;75;14.0;1.0;7143
2021-05-07;Est-Nord;260000.0;75;29.0;1.0;8966
2021-09-02;Est-Nord;400000.0;75;33.0;2.0;12121
2021-12-06;Est-Nord;36000.0;75;52.0;2.0;692
2021-12-21;Est-Nord;576950.0;75;49.0;2.0;11774
2021-09-09;Est-Nord;541000.0;75;48.0;2.0;11271
2021-06-09;Est-Nord;595000.0;75;55.0;2.0;10818
2021-08-06;Est-Nord;771504.0;75;83.0;2.0;9295
2021-11-29;Est-Nord;329300.0;75;29.0;2.0;11355
2021-08-03;Est-Nord;335000.0;75;32.0;2.0;10469
2021-08-17;Est-Nord;459500.0;75;39.0;2.0;11782
2021-06-03;Est-Nord;630000.0;75;52.0;2.0;12115
2021-06-11;Est-Nord;337680.0;75;35.0;2.0;9648
2021-06-28;Est-Nord;520000.0;75;40.0;2.0;13000
2021-12-06;Est-Nord;36000.0;75;38.0;2.0;947
2021-11-30;Est-Nord;424131.0;75;42.0;2.0;10098
2021-06-11;Est-Nord;390000.0;75;33.0;2.0;11818
2021-06-09;Est-Nord;540000.0;75;46.0;2.0;11739
2021-09-06;Est-Nord;346350.0;75;31.0;2.0;11173
2021-12-06;Est-Nord;52000.0;75;39.0;2.0;1333
2021-05-28;Est-Nord;409000.0;75;37.0;2.0;11054
2021-12-06;Est-Nord;36000.0;75;20.0;2.0;1800
2021-05-31;Est-Nord;436800.0;75;37.0;2.0;11805
2021-06-04;Est-Nord;630705.0;75;51.0;2.0;12367
2021-12-21;Est-Nord;396000.0;75;40.0;2.0;9900
2021-06-08;Est-Nord;456600.0;75;47.0;2.0;9715
2021-12-06;Est-Nord;417000.0;75;52.0;2.0;8019
2021-06-03;Est-Nord;160000.0;75;13.0;2.0;12308
2021-06-14;Est-Nord;355200.0;75;31.0;2.0;11458
2021-12-01;Est-Nord;313000.0;75;31.0;2.0;10097
2021-06-07;Est-Nord;517000.0;75;50.0;2.0;10340
2021-12-06;Est-Nord;36000.0;75;40.0;2.0;900
2021-06-17;Est-Nord;305000.0;75;35.0;2.0;8714
2021-12-21;Est-Nord;410000.0;75;43.0;2.0;9535
2021-09-08;Est-Nord;344500.0;75;38.0;2.0;9066
2021-06-01;Est-Nord;543800.0;75;47.0;2.0;11570
2021-09-03;Est-Nord;490000.0;75;46.0;2.0;10652
2021-12-06;Est-Nord;36000.0;75;56.0;2.0;643
2021-06-17;Est-Nord;301700.0;75;26.0;2.0;11604
2021-07-29;Est-Nord;580000.0;75;39.0;2.0;14872
2021-11-24;Est-Nord;510000.0;75;39.0;2.0;13077
2021-12-06;Est-Nord;36000.0;75;38.0;2.0;947
2021-06-18;Est-Nord;275000.0;75;26.0;2.0;10577
2021-06-10;Est-Nord;159000.0;75;45.0;2.0;3533
2021-09-07;Est-Nord;416500.0;75;35.0;2.0;11900
2021-06-24;Est-Nord;420000.0;75;39.0;2.0;10769
2021-12-06;Est-Nord;36000.0;75;45.0;2.0;800
2021-07-29;Est-Nord;545000.0;75;37.0;2.0;14730
2021-05-31;Est-Nord;400000.0;75;32.0;2.0;12500
2021-08-03;Est-Nord;387000.0;75;33.0;2.0;11727
2021-12-08;Est-Nord;340000.0;75;28.0;2.0;12143
2021-12-06;Est-Nord;36000.0;75;45.0;2.0;800
2021-08-18;Est-Nord;210000.0;75;21.0;2.0;10000
2021-08-16;Est-Nord;300000.0;75;26.0;2.0;11538
2021-12-06;Est-Nord;36000.0;75;68.0;2.0;529
2021-06-10;Est-Nord;424788.56;75;30.0;2.0;14160
2021-08-23;Est-Nord;420000.0;75;33.0;2.0;12727
2021-05-21;Est-Nord;388500.0;75;34.0;2.0;11426
2021-05-28;Est-Nord;315000.0;75;22.0;2.0;14318
2021-05-28;Est-Nord;315000.0;75;28.0;2.0;11250
2021-08-23;Est-Nord;245000.0;75;23.0;2.0;10652
2021-07-26;Est-Nord;240000.0;75;26.0;2.0;9231
2021-08-03;Est-Nord;522000.0;75;48.0;2.0;10875
2021-06-21;Est-Nord;240400.0;75;18.0;2.0;13356
2021-12-22;Est-Nord;340000.0;75;29.0;2.0;11724
2021-09-06;Est-Nord;472000.0;75;36.0;2.0;13111
2021-08-30;Est-Nord;285000.0;75;27.0;2.0;10556
2021-06-01;Est-Nord;400000.0;75;38.0;2.0;10526
2021-07-02;Est-Nord;374000.0;75;34.0;2.0;11000
2021-12-13;Est-Nord;352000.0;75;44.0;2.0;8000
2021-07-15;Est-Nord;360000.0;75;29.0;2.0;12414
2021-06-07;Est-Nord;379436.8;75;35.0;2.0;10841
2021-12-06;Est-Nord;36000.0;75;31.0;2.0;1161
2021-12-06;Est-Nord;36000.0;75;48.0;2.0;750
2021-12-06;Est-Nord;36000.0;75;42.0;2.0;857
2021-06-08;Est-Nord;700.0;75;28.0;2.0;25
2021-08-31;Est-Nord;305000.0;75;27.0;2.0;11296
2021-08-27;Est-Nord;484600.0;75;46.0;2.0;10535
2021-08-26;Est-Nord;305000.0;75;29.0;2.0;10517
2021-06-11;Est-Nord;100000.0;75;79.0;2.0;1266
2021-05-21;Est-Nord;300000.0;75;24.0;2.0;12500
2021-06-16;Est-Nord;409000.0;75;39.0;2.0;10487
2021-06-11;Est-Nord;310950.0;75;27.0;2.0;11517
2021-06-17;Est-Nord;520000.0;75;54.0;2.0;9630
2021-06-03;Est-Nord;246000.0;75;25.0;2.0;9840
2021-09-07;Est-Nord;625840.0;75;45.0;2.0;13908
2021-06-09;Est-Nord;355000.0;75;31.0;2.0;11452
2021-06-16;Est-Nord;300000.0;75;36.0;2.0;8333
2021-06-04;Est-Nord;459800.0;75;50.0;2.0;9196
2021-09-13;Est-Nord;399000.0;75;34.0;2.0;11735
2021-09-03;Est-Nord;240000.0;75;24.0;2.0;10000
2021-11-19;Est-Nord;317000.0;75;32.0;2.0;9906
2021-06-15;Est-Nord;690000.0;75;70.0;2.0;9857
2021-09-13;Est-Nord;616000.0;75;56.0;2.0;11000
2021-09-13;Est-Nord;500000.0;75;38.0;2.0;13158
2021-09-08;Est-Nord;444500.0;75;40.0;2.0;11112
2021-06-09;Est-Nord;360000.0;75;34.0;2.0;10588
2021-05-25;Est-Nord;390000.0;75;39.0;2.0;10000
2021-06-18;Est-Nord;260000.0;75;23.0;2.0;11304
2021-11-26;Est-Nord;312000.0;75;36.0;2.0;8667
2021-12-03;Est-Nord;550240.0;75;65.0;2.0;8465
2021-09-06;Est-Nord;375000.0;75;40.0;2.0;9375
2021-06-02;Est-Nord;502995.0;75;40.0;2.0;12575
2021-09-02;Est-Nord;320920.0;75;23.0;2.0;13953
2021-05-28;Est-Nord;367366.0;75;32.0;2.0;11480
2021-06-17;Est-Nord;283600.0;75;23.0;2.0;12330
2021-06-15;Est-Nord;290000.0;75;33.0;2.0;8788
2021-06-24;Est-Nord;365000.0;75;35.0;2.0;10429
2021-09-10;Est-Nord;420500.0;75;38.0;2.0;11066
2021-06-10;Est-Nord;487500.0;75;52.0;2.0;9375
2021-11-23;Est-Nord;660000.0;75;35.0;2.0;18857
2021-09-02;Est-Nord;330000.0;75;30.0;2.0;11000
2021-08-31;Est-Nord;300000.0;75;27.0;2.0;11111
2021-08-25;Est-Nord;357000.0;75;29.0;2.0;12310
2021-11-23;Est-Nord;660000.0;75;35.0;2.0;18857
2021-09-01;Est-Nord;470000.0;75;36.0;2.0;13056
2021-06-17;Est-Nord;875000.0;75;74.0;2.0;11824
2021-06-04;Est-Nord;475000.0;75;42.0;2.0;11310
2021-06-04;Est-Nord;215000.0;75;24.0;2.0;8958
2021-08-31;Est-Nord;300000.0;75;49.0;2.0;6122
2021-09-07;Est-Nord;320000.0;75;28.0;2.0;11429
2021-09-03;Est-Nord;365000.0;75;30.0;2.0;12167
2021-11-25;Est-Nord;363000.0;75;35.0;2.0;10371
2021-06-24;Est-Nord;375000.0;75;32.0;2.0;11719
2021-09-02;Est-Nord;292550.0;75;30.0;2.0;9752
2021-08-23;Est-Nord;335000.0;75;30.0;2.0;11167
2021-08-18;Est-Nord;270000.0;75;41.0;2.0;6585
2021-12-07;Est-Nord;195000.0;75;25.0;2.0;7800
2021-06-07;Est-Nord;320000.0;75;26.0;2.0;12308
2021-06-09;Est-Nord;547600.0;75;48.0;2.0;11408
2021-08-31;Est-Nord;396000.0;75;36.0;2.0;11000
2021-07-01;Est-Nord;365000.0;75;40.0;2.0;9125
2021-11-30;Est-Nord;190000.0;75;24.0;2.0;7917
2021-09-13;Est-Nord;656500.0;75;40.0;2.0;16412
2021-06-03;Est-Nord;435000.0;75;42.0;2.0;10357
2021-09-01;Est-Nord;468150.0;75;36.0;2.0;13004
2021-06-03;Est-Nord;435000.0;75;23.0;2.0;18913
2021-12-10;Est-Nord;5000.0;75;41.0;2.0;122
2021-08-26;Est-Nord;517000.0;75;50.0;2.0;10340
2021-06-03;Est-Nord;415300.0;75;36.0;2.0;11536
2021-08-02;Est-Nord;360000.0;75;33.0;2.0;10909
2021-09-09;Est-Nord;290000.0;75;28.0;2.0;10357
2021-12-03;Est-Nord;482126.0;75;45.0;2.0;10714
2021-06-22;Est-Nord;410000.0;75;40.0;2.0;10250
2021-12-28;Est-Nord;940000.0;75;28.0;2.0;33571
2021-06-24;Est-Nord;900000.0;75;76.0;2.0;11842
2021-12-01;Est-Nord;255000.0;75;38.0;2.0;6711
2021-05-28;Est-Nord;565850.0;75;33.0;2.0;17147
2021-09-09;Est-Nord;424984.0;75;35.0;2.0;12142
2021-11-10;Est-Nord;268800.0;75;24.0;2.0;11200
2021-09-07;Est-Nord;285900.0;75;23.0;2.0;12430
2021-12-01;Est-Nord;375000.0;75;34.0;2.0;11029
2021-11-26;Est-Nord;320000.0;75;35.0;2.0;9143
2021-06-24;Est-Nord;690000.0;75;35.0;2.0;19714
2021-12-13;Est-Nord;492020.0;75;30.0;2.0;16401
2021-11-09;Est-Nord;202000.0;75;28.0;2.0;7214
2021-06-17;Est-Nord;6500.0;75;37.0;2.0;176
2021-09-06;Est-Nord;445500.0;75;38.0;2.0;11724
2021-06-11;Est-Nord;530500.0;75;19.0;2.0;27921
2021-08-26;Est-Nord;537000.0;75;53.0;2.0;10132
2021-11-19;Est-Nord;379200.0;75;41.0;2.0;9249
2021-08-24;Est-Nord;280000.0;75;25.0;2.0;11200
2021-08-30;Est-Nord;520000.0;75;38.0;2.0;13684
2021-11-24;Est-Nord;450000.0;75;40.0;2.0;11250
2021-12-29;Est-Nord;338700.0;75;43.0;2.0;7877
2021-09-01;Est-Nord;485000.0;75;43.0;2.0;11279
2021-11-29;Est-Nord;235000.0;75;33.0;2.0;7121
2021-12-20;Est-Nord;1850000.0;75;120.0;2.0;15417
2021-12-01;Est-Nord;615000.0;75;53.0;2.0;11604
2021-12-27;Est-Nord;295000.0;75;39.0;2.0;7564
2021-09-14;Est-Nord;640000.0;75;54.0;2.0;11852
2021-12-27;Est-Nord;295000.0;75;36.0;2.0;8194
2021-06-03;Est-Nord;505000.0;75;54.0;2.0;9352
2021-11-16;Est-Nord;400000.0;75;40.0;2.0;10000
2021-06-07;Est-Nord;450000.0;75;49.0;2.0;9184
2021-06-17;Est-Nord;390000.0;75;35.0;2.0;11143
2021-11-09;Est-Nord;430530.0;75;42.0;2.0;10251
2021-09-02;Est-Nord;518000.0;75;54.0;2.0;9593
2021-12-06;Est-Nord;250000.0;75;24.0;2.0;10417
2021-11-26;Est-Nord;306750.0;75;27.0;2.0;11361
2021-12-06;Est-Nord;36000.0;75;42.0;2.0;857
2021-11-29;Est-Nord;490950.0;75;50.0;2.0;9819
2021-12-06;Est-Nord;36000.0;75;44.0;2.0;818
2021-07-02;Est-Nord;260000.0;75;29.0;2.0;8966
2021-07-09;Est-Nord;510000.0;75;50.0;2.0;10200
2021-07-08;Est-Nord;700000.0;75;66.0;2.0;10606
2021-07-29;Est-Nord;329000.0;75;26.0;2.0;12654
2021-12-21;Est-Nord;410000.0;75;37.0;2.0;11081
2021-12-17;Est-Nord;381000.0;75;32.0;2.0;11906
2021-12-21;Est-Nord;300000.0;75;27.0;2.0;11111
2021-07-22;Est-Nord;250000.0;75;25.0;2.0;10000
2021-12-20;Est-Nord;590000.0;75;59.0;2.0;10000
2021-06-29;Est-Nord;356625.0;75;32.0;2.0;11145
2021-12-20;Est-Nord;482000.0;75;53.0;2.0;9094
2021-12-22;Est-Nord;180000.0;75;18.0;2.0;10000
2021-12-09;Est-Nord;298000.0;75;27.0;2.0;11037
2021-07-21;Est-Nord;280000.0;75;38.0;2.0;7368
2021-07-13;Est-Nord;780650.0;75;63.0;2.0;12391
2021-07-28;Est-Nord;385000.0;75;33.0;2.0;11667
2021-07-09;Est-Nord;390000.0;75;35.0;2.0;11143
2021-06-29;Est-Nord;355500.0;75;31.0;2.0;11468
2021-12-23;Est-Nord;450000.0;75;41.0;2.0;10976
2021-12-15;Est-Nord;228000.0;75;22.0;2.0;10364
2021-12-28;Est-Nord;330000.0;75;36.0;2.0;9167
2021-07-08;Est-Nord;522000.0;75;48.0;2.0;10875
2021-07-08;Est-Nord;333334.0;75;31.0;2.0;10753
2021-12-30;Est-Nord;17300.0;75;36.0;2.0;481
2021-12-07;Est-Nord;407500.0;75;46.0;2.0;8859
2021-11-30;Est-Nord;245000.0;75;38.0;2.0;6447
2021-06-25;Est-Nord;693.0;75;26.0;2.0;27
2021-12-27;Est-Nord;300000.0;75;32.0;2.0;9375
2021-12-17;Est-Nord;1620000.0;75;97.0;2.0;16701
2021-12-20;Est-Nord;467269.16;75;40.0;2.0;11682
2021-07-27;Est-Nord;382000.0;75;45.0;2.0;8489
2021-07-21;Est-Nord;397300.0;75;36.0;2.0;11036
2021-12-16;Est-Nord;311250.0;75;30.0;2.0;10375
2021-12-20;Est-Nord;597950.0;75;52.0;2.0;11499
2021-12-16;Est-Nord;462530.0;75;43.0;2.0;10757
2021-12-21;Est-Nord;417000.0;75;41.0;2.0;10171
2021-07-02;Est-Nord;602800.0;75;74.0;2.0;8146
2021-07-05;Est-Nord;125000.0;75;40.0;2.0;3125
2021-07-15;Est-Nord;337650.0;75;28.0;2.0;12059
2021-12-21;Est-Nord;260000.0;75;29.0;2.0;8966
2021-07-23;Est-Nord;546100.0;75;48.0;2.0;11377
2021-07-22;Est-Nord;585000.0;75;45.0;2.0;13000
2021-07-02;Est-Nord;450000.0;75;34.0;2.0;13235
2021-12-16;Est-Nord;231000.0;75;33.0;2.0;7000
2021-07-22;Est-Nord;485470.0;75;42.0;2.0;11559
2021-12-20;Est-Nord;372000.0;75;45.0;2.0;8267
2021-07-09;Est-Nord;325000.0;75;25.0;2.0;13000
2021-12-17;Est-Nord;1440000.0;75;58.0;2.0;24828
2021-06-28;Est-Nord;226666.66;75;32.0;2.0;7083
2021-07-29;Est-Nord;660000.0;75;35.0;2.0;18857
2021-07-29;Est-Nord;660000.0;75;35.0;2.0;18857
2021-12-21;Est-Nord;436000.0;75;48.0;2.0;9083
2021-12-03;Est-Nord;610000.0;75;45.0;2.0;13556
2021-07-07;Est-Nord;365500.0;75;36.0;2.0;10153
2021-12-10;Est-Nord;303000.0;75;30.0;2.0;10100
2021-12-20;Est-Nord;330000.0;75;33.0;2.0;10000
2021-07-15;Est-Nord;530000.0;75;46.0;2.0;11522
2021-07-29;Est-Nord;521850.0;75;46.0;2.0;11345
2021-06-22;Est-Nord;300000.0;75;30.0;2.0;10000
2021-07-29;Est-Nord;457538.0;75;45.0;2.0;10168
2021-07-23;Est-Nord;338740.0;75;30.0;2.0;11291
2021-07-07;Est-Nord;398000.0;75;33.0;2.0;12061
2021-12-23;Est-Nord;490000.0;75;49.0;2.0;10000
2021-02-11;Est-Nord;234000.0;75;23.0;2.0;10174
2021-07-27;Est-Nord;1054500.0;75;44.0;2.0;23966
2021-07-23;Est-Nord;576600.0;75;50.0;2.0;11532
2021-07-30;Est-Nord;309405.0;75;26.0;2.0;11900
2021-12-13;Est-Nord;410000.0;75;29.0;2.0;14138
2021-07-29;Est-Nord;302960.0;75;25.0;2.0;12118
2021-07-12;Est-Nord;420000.0;75;42.0;2.0;10000
2021-12-21;Est-Nord;534650.0;75;55.0;2.0;9721
2021-12-01;Est-Nord;405000.0;75;40.0;2.0;10125
2021-12-08;Est-Nord;270000.0;75;24.0;2.0;11250
2021-12-21;Est-Nord;163000.0;75;42.0;2.0;3881
2021-07-09;Est-Nord;130000.0;75;43.0;2.0;3023
2021-12-30;Est-Nord;511450.0;75;45.0;2.0;11366
2021-12-22;Est-Nord;223000.0;75;32.0;2.0;6969
2021-12-22;Est-Nord;287950.0;75;29.0;2.0;9929
2021-07-02;Est-Nord;10000.0;75;52.0;2.0;192
2021-07-21;Est-Nord;396070.0;75;30.0;2.0;13202
2021-06-21;Est-Nord;690000.0;75;55.0;2.0;12545
2021-12-07;Est-Nord;395000.0;75;44.0;2.0;8977
2021-07-05;Est-Nord;1500.0;75;50.0;2.0;30
2021-07-26;Est-Nord;561450.0;75;49.0;2.0;11458
2021-12-30;Est-Nord;260000.0;75;24.0;2.0;10833
2021-12-22;Est-Nord;476400.0;75;36.0;2.0;13233
2021-06-30;Est-Nord;491000.0;75;47.0;2.0;10447
2021-07-26;Est-Nord;610000.0;75;48.0;2.0;12708
2021-07-08;Est-Nord;317000.0;75;24.0;2.0;13208
2021-12-28;Est-Nord;485000.0;75;44.0;2.0;11023
2021-12-17;Est-Nord;475000.0;75;48.0;2.0;9896
2021-12-07;Est-Nord;190000.0;75;26.0;2.0;7308
2021-07-01;Est-Nord;650485.0;75;50.0;2.0;13010
2021-12-10;Est-Nord;777500.0;75;35.0;2.0;22214
2021-12-23;Est-Nord;425000.0;75;38.0;2.0;11184
2021-07-08;Est-Nord;592140.0;75;48.0;2.0;12336
2021-12-21;Est-Nord;411000.0;75;46.0;2.0;8935
2021-07-05;Est-Nord;474330.0;75;43.0;2.0;11031
2021-12-14;Est-Nord;175000.0;75;25.0;2.0;7000
2021-12-28;Est-Nord;470000.0;75;55.0;2.0;8545
2021-12-15;Est-Nord;427000.0;75;64.0;2.0;6672
2021-07-09;Est-Nord;430000.0;75;36.0;2.0;11944
2021-07-15;Est-Nord;431950.0;75;38.0;2.0;11367
2021-07-19;Est-Nord;380000.0;75;44.0;2.0;8636
2021-07-07;Est-Nord;434000.0;75;35.0;2.0;12400
2021-07-09;Est-Nord;257500.0;75;32.0;2.0;8047
2021-12-22;Est-Nord;410500.0;75;57.0;2.0;7202
2021-12-16;Est-Nord;410000.0;75;36.0;2.0;11389
2021-12-13;Est-Nord;425000.0;75;48.0;2.0;8854
2021-12-10;Est-Nord;880000.0;75;34.0;2.0;25882
2021-07-13;Est-Nord;523000.0;75;50.0;2.0;10460
2021-07-07;Est-Nord;336400.0;75;32.0;2.0;10512
2021-12-21;Est-Nord;330000.0;75;32.0;2.0;10312
2021-12-22;Est-Nord;337000.0;75;32.0;2.0;10531
2021-12-21;Est-Nord;361839.0;75;41.0;2.0;8825
2021-12-20;Est-Nord;235650.0;75;20.0;2.0;11782
2021-12-21;Est-Nord;430000.0;75;43.0;2.0;10000
2021-07-02;Est-Nord;300000.0;75;32.0;2.0;9375
2021-07-19;Est-Nord;302000.0;75;32.0;2.0;9438
2021-07-07;Est-Nord;641160.0;75;53.0;2.0;12097
2021-06-30;Est-Nord;280000.0;75;26.0;2.0;10769
2021-12-17;Est-Nord;614200.0;75;45.0;2.0;13649
2021-12-14;Est-Nord;383500.0;75;42.0;2.0;9131
2021-12-01;Est-Nord;395000.0;75;50.0;2.0;7900
2021-07-01;Est-Nord;343000.0;75;27.0;2.0;12704
2021-07-01;Est-Nord;265000.0;75;27.0;2.0;9815
2021-12-23;Est-Nord;110000.0;75;36.0;2.0;3056
2021-07-12;Est-Nord;265000.0;75;26.0;2.0;10192
2021-06-25;Est-Nord;571000.0;75;49.0;2.0;11653
2021-12-20;Est-Nord;381250.0;75;33.0;2.0;11553
2021-12-23;Est-Nord;453900.0;75;45.0;2.0;10087
2021-07-20;Est-Nord;385000.0;75;38.0;2.0;10132
2021-12-13;Est-Nord;480000.0;75;60.0;2.0;8000
2021-07-13;Est-Nord;1150000.0;75;52.0;2.0;22115
2021-12-10;Est-Nord;303500.0;75;29.0;2.0;10466
2021-12-17;Est-Nord;324600.0;75;27.0;2.0;12022
2021-07-13;Est-Nord;1160000.0;75;51.0;2.0;22745
2021-07-09;Est-Nord;430000.0;75;72.0;2.0;5972
2021-07-09;Est-Nord;240000.0;75;24.0;2.0;10000
2021-06-29;Est-Nord;610000.0;75;26.0;2.0;23462
2021-12-09;Est-Nord;394000.0;75;38.0;2.0;10368
2021-12-20;Est-Nord;340000.0;75;38.0;2.0;8947
2021-12-23;Est-Nord;336000.0;75;38.0;2.0;8842
2021-12-30;Est-Nord;332000.0;75;30.0;2.0;11067
2021-07-15;Est-Nord;516000.0;75;43.0;2.0;12000
2021-12-23;Est-Nord;378000.0;75;34.0;2.0;11118
2021-12-09;Est-Nord;251400.0;75;38.0;2.0;6616
2021-07-07;Est-Nord;258000.0;75;29.0;2.0;8897
2021-06-22;Est-Nord;355000.0;75;30.0;2.0;11833
2021-12-20;Est-Nord;290000.0;75;25.0;2.0;11600
2021-06-29;Est-Nord;594000.0;75;59.0;2.0;10068
2021-12-16;Est-Nord;299400.0;75;44.0;2.0;6805
2021-12-17;Est-Nord;310000.0;75;30.0;2.0;10333
2021-06-23;Est-Nord;517000.0;75;45.0;2.0;11489
2021-12-27;Est-Nord;335000.0;75;26.0;2.0;12885
2021-12-22;Est-Nord;420000.0;75;40.0;2.0;10500
2021-07-23;Est-Nord;662565.0;75;26.0;2.0;25483
2021-12-17;Est-Nord;450000.0;75;45.0;2.0;10000
2021-07-23;Est-Nord;300000.0;75;25.0;2.0;12000
2021-07-07;Est-Nord;192500.0;75;18.0;2.0;10694
2021-12-21;Est-Nord;415000.0;75;49.0;2.0;8469
2021-07-13;Est-Nord;185000.0;75;18.0;2.0;10278
2021-06-29;Est-Nord;360000.0;75;34.0;2.0;10588
2021-06-30;Est-Nord;275000.0;75;27.0;2.0;10185
2021-07-21;Est-Nord;418750.0;75;34.0;2.0;12316
2021-07-07;Est-Nord;380000.0;75;22.0;2.0;17273
2021-06-25;Est-Nord;526500.0;75;41.0;2.0;12841
2021-07-01;Est-Nord;370000.0;75;36.0;2.0;10278
2021-07-22;Est-Nord;380000.0;75;33.0;2.0;11515
2021-10-14;Est-Nord;101000.0;75;25.0;2.0;4040
2021-12-08;Est-Nord;390000.0;75;37.0;2.0;10541
2021-12-07;Est-Nord;447000.0;75;52.0;2.0;8596
2021-06-29;Est-Nord;570000.0;75;66.0;2.0;8636
2021-12-30;Est-Nord;465000.0;75;60.0;2.0;7750
2021-07-29;Est-Nord;310000.0;75;31.0;2.0;10000
2021-12-06;Est-Nord;297000.0;75;31.0;2.0;9581
2021-12-28;Est-Nord;288000.0;75;35.0;2.0;8229
2021-07-22;Est-Nord;473000.0;75;44.0;2.0;10750
2021-07-23;Est-Nord;472000.0;75;38.0;2.0;12421
2021-07-08;Est-Nord;265000.0;75;23.0;2.0;11522
2021-06-29;Est-Nord;4000.0;75;33.0;2.0;121
2021-07-29;Est-Nord;201500.0;75;27.0;2.0;7463
2021-12-14;Est-Nord;390000.0;75;38.0;2.0;10263
2021-06-17;Est-Nord;575000.0;75;51.0;2.0;11275
