Date mutation;Region;Valeur fonciere;Surface reelle bati;Nombre pieces principales;Prix au m2 (Surface bati)
2021-08-11;Auvergne-Rhône-Alpes;196012.0;63.0;3.0;3472.0
2021-08-12;Auvergne-Rhône-Alpes;214028.0;65.0;3.0;3773.0
2021-08-13;Auvergne-Rhône-Alpes;209357.0;68.0;3.0;3180.0
2021-08-14;Auvergne-Rhône-Alpes;90811.0;55.0;3.0;1899.0
2021-08-16;Auvergne-Rhône-Alpes;266678.0;65.0;3.0;4164.0
2021-08-17;Auvergne-Rhône-Alpes;217093.0;59.0;3.0;3904.0
2021-08-18;Auvergne-Rhône-Alpes;242478.0;58.0;3.0;5781.0
2021-08-19;Auvergne-Rhône-Alpes;193420.0;64.0;3.0;3051.0
2021-08-20;Auvergne-Rhône-Alpes;228112.0;56.0;2.0;4895.0
2021-08-21;Auvergne-Rhône-Alpes;363209.0;86.0;4.0;4164.0
2021-08-23;Auvergne-Rhône-Alpes;230002.0;70.0;3.0;3303.0
2021-08-24;Auvergne-Rhône-Alpes;210082.0;63.0;3.0;3770.0
2021-08-25;Auvergne-Rhône-Alpes;214343.0;69.0;3.0;3240.0
2021-08-26;Auvergne-Rhône-Alpes;184221.0;65.0;3.0;3090.0
2021-08-27;Auvergne-Rhône-Alpes;183823.0;63.0;3.0;3089.0
2021-08-28;Auvergne-Rhône-Alpes;81524.0;76.0;3.0;1079.0
2021-08-30;Auvergne-Rhône-Alpes;222068.0;63.0;3.0;4500.0
2021-08-31;Auvergne-Rhône-Alpes;218399.0;62.0;3.0;3616.0
2021-09-01;Auvergne-Rhône-Alpes;330335.0;60.0;3.0;6525.0
2021-09-02;Auvergne-Rhône-Alpes;190022.0;59.0;3.0;3505.0
2021-09-03;Auvergne-Rhône-Alpes;209437.0;64.0;3.0;3541.0
2021-09-04;Auvergne-Rhône-Alpes;105132.0;59.0;3.0;1799.0
2021-09-06;Auvergne-Rhône-Alpes;184335.0;62.0;3.0;3547.0
2021-09-07;Auvergne-Rhône-Alpes;190961.0;61.0;3.0;3602.0
2021-09-08;Auvergne-Rhône-Alpes;205346.0;65.0;3.0;3558.0
2021-09-09;Auvergne-Rhône-Alpes;195504.0;60.0;3.0;3483.0
2021-09-10;Auvergne-Rhône-Alpes;261226.0;59.0;3.0;8060.0
2021-09-11;Auvergne-Rhône-Alpes;74280.0;48.0;3.0;1437.0
2021-09-13;Auvergne-Rhône-Alpes;197364.0;61.0;3.0;3602.0
2021-09-14;Auvergne-Rhône-Alpes;214926.0;62.0;3.0;3628.0
2021-09-15;Auvergne-Rhône-Alpes;212205.0;62.0;3.0;3854.0
2021-09-16;Auvergne-Rhône-Alpes;201491.0;65.0;3.0;3223.0
2021-09-17;Auvergne-Rhône-Alpes;227037.0;63.0;3.0;4113.0
2021-09-18;Auvergne-Rhône-Alpes;157530.0;51.0;2.0;3924.0
2021-09-20;Auvergne-Rhône-Alpes;206408.0;61.0;3.0;3543.0
2021-09-21;Auvergne-Rhône-Alpes;200166.0;61.0;3.0;3635.0
2021-09-22;Auvergne-Rhône-Alpes;196054.0;60.0;3.0;3551.0
2021-09-23;Auvergne-Rhône-Alpes;287078.0;63.0;3.0;4234.0
2021-09-24;Auvergne-Rhône-Alpes;274783.0;62.0;3.0;4733.0
2021-09-25;Auvergne-Rhône-Alpes;218078.0;78.0;4.0;2721.0
2021-09-26;Auvergne-Rhône-Alpes;343625.0;80.0;4.0;4283.0
2021-09-27;Auvergne-Rhône-Alpes;197044.0;62.0;3.0;3423.0
