Date mutation;Region;Valeur fonciere;Surface reelle bati;Nombre pieces principales;Prix au m2 (Surface bati)
2021-09-23;Haut-De-France;151792.0;55.0;2.0;2970.0
2021-09-24;Haut-De-France;145648.0;54.0;2.0;3108.0
2021-09-25;Haut-De-France;131693.0;51.0;2.0;2656.0
2021-09-27;Haut-De-France;161301.0;55.0;3.0;3420.0
2021-09-28;Haut-De-France;132376.0;53.0;2.0;2602.0
2021-09-29;Haut-De-France;197196.0;54.0;2.0;5087.0
2021-09-30;Haut-De-France;167037.0;60.0;3.0;3081.0
2021-10-01;Haut-De-France;186985.0;52.0;2.0;5108.0
2021-10-02;Haut-De-France;105900.0;39.0;2.0;3123.0
2021-10-04;Haut-De-France;151380.0;56.0;2.0;2893.0
2021-10-05;Haut-De-France;172642.0;55.0;2.0;3405.0
2021-10-06;Haut-De-France;161827.0;55.0;2.0;3258.0
2021-10-07;Haut-De-France;133636.0;48.0;2.0;3129.0
2021-10-08;Haut-De-France;154677.0;61.0;3.0;2735.0
2021-10-09;Haut-De-France;98175.0;49.0;2.0;2096.0
2021-10-11;Haut-De-France;158348.0;58.0;3.0;3006.0
2021-10-12;Haut-De-France;157053.0;57.0;3.0;2905.0
2021-10-13;Haut-De-France;193598.0;51.0;2.0;4252.0
2021-10-14;Haut-De-France;138801.0;54.0;3.0;3136.0
2021-10-15;Haut-De-France;188212.0;59.0;3.0;3714.0
2021-10-16;Haut-De-France;211238.0;82.0;3.0;2491.0
2021-10-18;Haut-De-France;145422.0;64.0;3.0;2360.0
2021-10-19;Haut-De-France;134335.0;52.0;2.0;2889.0
2021-10-20;Haut-De-France;161242.0;54.0;2.0;2851.0
2021-10-21;Haut-De-France;166919.0;55.0;2.0;4377.0
2021-10-22;Haut-De-France;160101.0;56.0;3.0;3585.0
2021-10-23;Haut-De-France;101554.0;51.0;2.0;2484.0
2021-10-25;Haut-De-France;151159.0;58.0;2.0;2792.0
2021-10-26;Haut-De-France;198013.0;57.0;2.0;4225.0
2021-10-27;Haut-De-France;155914.0;49.0;2.0;5143.0
2021-10-28;Haut-De-France;149871.0;52.0;2.0;3108.0
2021-10-29;Haut-De-France;188669.0;57.0;3.0;3624.0
2021-11-02;Haut-De-France;140926.0;59.0;3.0;2562.0
2021-11-03;Haut-De-France;146685.0;54.0;3.0;3216.0
2021-11-04;Haut-De-France;135413.0;60.0;3.0;2543.0
2021-11-05;Haut-De-France;214505.0;62.0;3.0;3876.0
2021-11-06;Haut-De-France;92247.0;50.0;3.0;2062.0
2021-11-08;Haut-De-France;175466.0;64.0;3.0;2793.0
2021-11-09;Haut-De-France;199914.0;58.0;3.0;4026.0
2021-11-10;Haut-De-France;283931.0;53.0;2.0;7079.0
2021-11-12;Haut-De-France;128175.0;57.0;3.0;2758.0
2021-11-13;Haut-De-France;136783.0;45.0;2.0;3644.0
2021-11-15;Haut-De-France;176551.0;59.0;2.0;3802.0
2021-11-16;Haut-De-France;168194.0;62.0;3.0;2611.0
2021-11-17;Haut-De-France;133251.0;53.0;3.0;3019.0
2021-11-18;Haut-De-France;146102.0;54.0;2.0;2823.0
2021-11-19;Haut-De-France;148372.0;57.0;2.0;2990.0
2021-11-20;Haut-De-France;101089.0;38.0;2.0;2743.0
2021-11-22;Haut-De-France;148841.0;53.0;2.0;2968.0
2021-11-23;Haut-De-France;143733.0;55.0;3.0;2806.0
2021-11-24;Haut-De-France;121480.0;60.0;3.0;2131.0
2021-11-25;Haut-De-France;136961.0;55.0;3.0;2636.0
2021-11-26;Haut-De-France;144223.0;58.0;3.0;2642.0
2021-11-27;Haut-De-France;105000.0;30.0;2.0;3520.0
2021-11-29;Haut-De-France;276367.0;56.0;2.0;7011.0
2021-11-30;Haut-De-France;168688.0;55.0;2.0;3393.0
2021-12-01;Haut-De-France;192498.0;65.0;3.0;3066.0
2021-12-02;Haut-De-France;130826.0;54.0;2.0;2737.0
2021-12-03;Haut-De-France;144922.0;52.0;2.0;3107.0
2021-12-04;Haut-De-France;168071.0;54.0;3.0;3148.0
2021-12-06;Haut-De-France;172000.0;65.0;3.0;3558.0
2021-12-07;Haut-De-France;168439.0;50.0;2.0;3715.0
2021-12-08;Haut-De-France;149394.0;55.0;2.0;2783.0
2021-12-09;Haut-De-France;132793.0;61.0;3.0;2415.0
2021-12-10;Haut-De-France;140687.0;56.0;2.0;2672.0
2021-12-11;Haut-De-France;200075.0;68.0;3.0;3028.0
2021-12-13;Haut-De-France;153120.0;58.0;2.0;2827.0
2021-12-14;Haut-De-France;131981.0;59.0;2.0;2640.0
