Date mutation;Region;Valeur fonciere;Surface reelle bati;Nombre pieces principales;Prix au m2 (Surface bati)
2021-04-19;Pays-De-Loire;164297.0;56.0;3.0;3231.0
2021-04-20;Pays-De-Loire;175783.0;58.0;3.0;3161.0
2021-04-21;Pays-De-Loire;247088.0;58.0;3.0;3637.0
2021-04-22;Pays-De-Loire;149516.0;54.0;3.0;2880.0
2021-04-23;Pays-De-Loire;249004.0;54.0;2.0;5435.0
2021-04-24;Pays-De-Loire;98870.0;48.0;2.0;2147.0
2021-04-26;Pays-De-Loire;164193.0;57.0;3.0;2987.0
2021-04-27;Pays-De-Loire;182297.0;58.0;3.0;3222.0
2021-04-28;Pays-De-Loire;228281.0;56.0;3.0;5060.0
2021-04-29;Pays-De-Loire;173169.0;55.0;3.0;3629.0
2021-04-30;Pays-De-Loire;202489.0;56.0;3.0;3756.0
2021-05-03;Pays-De-Loire;199276.0;59.0;3.0;3385.0
2021-05-04;Pays-De-Loire;155783.0;59.0;3.0;2920.0
2021-05-05;Pays-De-Loire;231896.0;58.0;3.0;4279.0
2021-05-06;Pays-De-Loire;141465.0;53.0;2.0;2920.0
2021-05-07;Pays-De-Loire;168764.0;58.0;3.0;3353.0
2021-05-10;Pays-De-Loire;192637.0;59.0;3.0;3645.0
2021-05-11;Pays-De-Loire;192032.0;60.0;3.0;4405.0
2021-05-12;Pays-De-Loire;160560.0;54.0;2.0;3176.0
2021-05-14;Pays-De-Loire;131942.0;41.0;2.0;3396.0
2021-05-15;Pays-De-Loire;145000.0;54.0;2.0;2674.0
2021-05-17;Pays-De-Loire;185092.0;58.0;3.0;3032.0
2021-05-18;Pays-De-Loire;168272.0;56.0;3.0;3270.0
2021-05-19;Pays-De-Loire;153555.0;58.0;3.0;2838.0
2021-05-20;Pays-De-Loire;186938.0;56.0;2.0;3704.0
2021-05-21;Pays-De-Loire;169488.0;55.0;3.0;3171.0
2021-05-22;Pays-De-Loire;234300.0;70.0;4.0;3300.0
2021-05-24;Pays-De-Loire;76500.0;46.0;2.0;1873.0
2021-05-25;Pays-De-Loire;238306.0;57.0;3.0;4935.0
2021-05-26;Pays-De-Loire;182529.0;52.0;2.0;4112.0
2021-05-27;Pays-De-Loire;162281.0;54.0;3.0;3153.0
2021-05-28;Pays-De-Loire;153230.0;55.0;3.0;3021.0
2021-05-29;Pays-De-Loire;99445.0;45.0;2.0;2546.0
2021-05-31;Pays-De-Loire;183889.0;53.0;2.0;3913.0
2021-06-01;Pays-De-Loire;166128.0;58.0;3.0;3106.0
2021-06-02;Pays-De-Loire;180617.0;55.0;3.0;3604.0
2021-06-03;Pays-De-Loire;173953.0;50.0;2.0;4094.0
2021-06-04;Pays-De-Loire;189116.0;56.0;3.0;3669.0
2021-06-05;Pays-De-Loire;108878.0;42.0;2.0;3521.0
2021-06-07;Pays-De-Loire;184850.0;55.0;3.0;3717.0
2021-06-08;Pays-De-Loire;158692.0;57.0;3.0;2863.0
2021-06-09;Pays-De-Loire;174659.0;52.0;2.0;3885.0
2021-06-10;Pays-De-Loire;220189.0;52.0;2.0;4748.0
2021-06-11;Pays-De-Loire;162486.0;49.0;2.0;3456.0
2021-06-12;Pays-De-Loire;113222.0;33.0;2.0;3644.0
2021-06-14;Pays-De-Loire;168635.0;56.0;3.0;3980.0
2021-06-15;Pays-De-Loire;173376.0;52.0;2.0;3745.0
2021-06-16;Pays-De-Loire;166657.0;59.0;3.0;3068.0
